6.860784313725490335e+01	6.160784313725490335e+01	3.803725490196078454e+02
6.929411764705882604e+01	6.154901960784313530e+01	3.869019607843137010e+02
6.925490196078430927e+01	6.149019607843137436e+01	4.045882352941176237e+02
6.982352941176471006e+01	6.145098039215686470e+01	4.144117647058823195e+02
6.988235294117646390e+01	6.139215686274509665e+01	4.212549019607843093e+02
7.005882352941176805e+01	6.133333333333333570e+01	4.169411764705882320e+02
7.019607843137254122e+01	6.129411764705882604e+01	4.234901960784313815e+02
7.013725490196078738e+01	6.121568627450979960e+01	4.574705882352940876e+02
7.050980392156863275e+01	6.117647058823528994e+01	4.810980392156862422e+02
7.066666666666667140e+01	6.113725490196078027e+01	4.795686274509803866e+02
7.062745098039215463e+01	6.107843137254901933e+01	4.789411764705882320e+02
7.052941176470588402e+01	6.103921568627450966e+01	4.829215686274509949e+02
7.113725490196078738e+01	6.101960784313725128e+01	5.065490196078431495e+02
7.143137254901961342e+01	6.103921568627450966e+01	5.046470588235293917e+02
7.150980392156863275e+01	6.105882352941176094e+01	5.046470588235293917e+02
7.282352941176471006e+01	6.100000000000000000e+01	5.144313725490195566e+02
7.321568627450980671e+01	6.103921568627450966e+01	5.202745098039215463e+02
7.350980392156863275e+01	6.115686274509803866e+01	5.272156862745098351e+02
7.380392156862744457e+01	6.127450980392156765e+01	5.239411764705881751e+02
7.482352941176471006e+01	6.135294117647058698e+01	5.166078431372549176e+02
7.578431372549019329e+01	6.145098039215686470e+01	5.241176470588235361e+02
7.664705882352940591e+01	6.158823529411764497e+01	5.273137254901960205e+02
7.766666666666667140e+01	6.170588235294117396e+01	5.218627450980392268e+02
7.894117647058823195e+01	6.184313725490196134e+01	5.218627450980392268e+02
8.025490196078430927e+01	6.203921568627450966e+01	5.230196078431372371e+02
8.145098039215686470e+01	6.223529411764705799e+01	5.202156862745098351e+02
8.233333333333332860e+01	6.235294117647058698e+01	5.106470588235293917e+02
8.360784313725490335e+01	6.254901960784313530e+01	4.984705882352940876e+02
8.443137254901961342e+01	6.268627450980392268e+01	4.971960784313725412e+02
8.723529411764705799e+01	6.286274509803921262e+01	4.906666666666666856e+02
8.870588235294117396e+01	6.307843137254901933e+01	4.844901960784313815e+02
9.121568627450980671e+01	6.333333333333333570e+01	4.786078431372549176e+02
9.241176470588234793e+01	6.360784313725490335e+01	4.704901960784313815e+02
9.452941176470588402e+01	6.390196078431372229e+01	4.636862745098039227e+02
9.962745098039215463e+01	6.419607843137254122e+01	4.562549019607843093e+02
1.027058823529411740e+02	6.456862745098038658e+01	4.462549019607843093e+02
1.087843137254901933e+02	6.486274509803921262e+01	4.412941176470588402e+02
1.133529411764705799e+02	6.517647058823528994e+01	4.321764705882353041e+02
1.152941176470588260e+02	6.554901960784313530e+01	4.198823529411764639e+02
1.169019607843137294e+02	6.592156862745098067e+01	4.088627450980392268e+02
1.189019607843137294e+02	6.647058823529411598e+01	3.987647058823529278e+02
1.215490196078431353e+02	6.696078431372548323e+01	3.908823529411764639e+02
1.225490196078431353e+02	6.752941176470588402e+01	3.802352941176470722e+02
1.293529411764705799e+02	6.809803921568627061e+01	3.720196078431372371e+02
1.312352941176470438e+02	6.878431372549019329e+01	3.635686274509803866e+02
1.366666666666666572e+02	6.947058823529411598e+01	3.564117647058823763e+02
1.402156862745098067e+02	7.007843137254901933e+01	3.483921568627450824e+02
1.468431372549019613e+02	7.076470588235294201e+01	3.393137254901960773e+02
1.478823529411764639e+02	7.170588235294117396e+01	3.273725490196078454e+02
1.518627450980392268e+02	7.272549019607842524e+01	3.166078431372549176e+02
1.520784313725490051e+02	7.374509803921569073e+01	3.125098039215686185e+02
1.580000000000000000e+02	7.482352941176471006e+01	3.010392156862745310e+02
1.604117647058823479e+02	7.562745098039215463e+01	2.942941176470588402e+02
1.700784313725490051e+02	7.692156862745098067e+01	2.850392156862745310e+02
1.794313725490196134e+02	7.839215686274509665e+01	2.750000000000000000e+02
1.784313725490196134e+02	7.966666666666667140e+01	2.660392156862745310e+02
1.770196078431372655e+02	8.111764705882352189e+01	2.571764705882353041e+02
1.806862745098039227e+02	8.245098039215686470e+01	2.467647058823529278e+02
1.806470588235294201e+02	8.425490196078430927e+01	2.374117647058823479e+02
1.801176470588235361e+02	8.588235294117646390e+01	2.274117647058823479e+02
1.759411764705882320e+02	8.801960784313725128e+01	2.184117647058823479e+02
1.772352941176470438e+02	9.001960784313725128e+01	2.088235294117646959e+02
1.752156862745098067e+02	9.252941176470588402e+01	1.994509803921568505e+02
1.710000000000000000e+02	9.466666666666667140e+01	1.902941176470588118e+02
1.658431372549019613e+02	9.627450980392156055e+01	1.820784313725490051e+02
1.592352941176470438e+02	9.849019607843136725e+01	1.733333333333333428e+02
1.539215686274509665e+02	1.003725490196078454e+02	1.661764705882353041e+02
1.502941176470588118e+02	1.022549019607843093e+02	1.578235294117646959e+02
1.438627450980392268e+02	1.032156862745098067e+02	1.496862745098039227e+02
1.408039215686274588e+02	1.041960784313725412e+02	1.417647058823529278e+02
1.331372549019607732e+02	1.031372549019607874e+02	1.340588235294117680e+02
1.256862745098039227e+02	1.022352941176470580e+02	1.271372549019607874e+02
1.189215686274509807e+02	1.011960784313725412e+02	1.198431372549019613e+02
1.123921568627450966e+02	9.884313725490196134e+01	1.127647058823529420e+02
1.060000000000000000e+02	9.558823529411765207e+01	1.059019607843137294e+02
9.935294117647057988e+01	9.182352941176471006e+01	1.002941176470588260e+02
9.341176470588234793e+01	8.729411764705882604e+01	9.382352941176471006e+01
8.717647058823528994e+01	8.282352941176471006e+01	8.756862745098038658e+01
8.115686274509803866e+01	7.770588235294117396e+01	8.152941176470588402e+01
7.570588235294117396e+01	7.282352941176471006e+01	7.570588235294117396e+01
7.009803921568627061e+01	6.792156862745098067e+01	7.009803921568627061e+01
6.470588235294117396e+01	6.298039215686274161e+01	6.470588235294117396e+01
5.952941176470588402e+01	5.807843137254901933e+01	5.952941176470588402e+01
5.456862745098039369e+01	5.352941176470588402e+01	5.456862745098039369e+01
4.982352941176470296e+01	4.898039215686274161e+01	4.982352941176470296e+01
4.529411764705882604e+01	4.472549019607843235e+01	4.529411764705882604e+01
4.098039215686274161e+01	4.066666666666666430e+01	4.098039215686274161e+01
3.688235294117647101e+01	3.664705882352941302e+01	3.688235294117647101e+01
3.300000000000000000e+01	3.282352941176470296e+01	3.300000000000000000e+01
2.933333333333333215e+01	2.921568627450980316e+01	2.933333333333333215e+01
2.588235294117647101e+01	2.582352941176470651e+01	2.588235294117647101e+01
2.264705882352941302e+01	2.260784313725490335e+01	2.264705882352941302e+01
1.962745098039215819e+01	1.960784313725490335e+01	1.962745098039215819e+01
1.682352941176470651e+01	1.682352941176470651e+01	1.682352941176470651e+01
1.423529411764705799e+01	1.423529411764705799e+01	1.423529411764705799e+01
1.186274509803921617e+01	1.186274509803921617e+01	1.186274509803921617e+01
9.705882352941175739e+00	9.705882352941175739e+00	9.705882352941175739e+00
7.764705882352941124e+00	7.764705882352941124e+00	7.764705882352941124e+00
6.039215686274509665e+00	6.039215686274509665e+00	6.039215686274509665e+00
4.529411764705882248e+00	4.529411764705882248e+00	4.529411764705882248e+00
3.235294117647058876e+00	3.235294117647058876e+00	3.235294117647058876e+00
2.156862745098039102e+00	2.156862745098039102e+00	2.156862745098039102e+00
1.294117647058823595e+00	1.294117647058823595e+00	1.294117647058823595e+00
6.470588235294117974e-01	6.470588235294117974e-01	6.470588235294117974e-01
2.156862745098039325e-01	2.156862745098039325e-01	2.156862745098039325e-01
